Name,release_date,meta_score,user_review,Platform_3DS,Platform_DS,Platform_Dreamcast,Platform_Game Boy Advance,Platform_GameCube,Platform_Nintendo 64,Platform_PC,Platform_PSP,Platform_PlayStation,Platform_PlayStation 2,Platform_PlayStation 3,Platform_PlayStation 4,Platform_PlayStation Vita,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One
Summer Heat Beach Volleyball,"July 1, 2003",65,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gungrave,"September 16, 2002",65,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Mad Maestro!,"March 12, 2002",65,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Monsters, Inc. Scream Team","October 30, 2001",65,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Thunderstrike: Operation Phoenix,"October 15, 2001",65,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Yoshi's New Island,"March 14, 2014",64,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Alpha Protocol,"June 1, 2010",64,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Dynasty Warriors: Gundam Reborn,"July 1, 2014",64,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
F1 2015,"July 21, 2015",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Monopoly Streets,"October 26, 2010",64,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Diner Dash: Sizzle & Serve,"May 23, 2007",64,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mario Party 7,"November 7, 2005",64,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Secret Files 2: Puritas Cordis,"October 29, 2009",64,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Spyro: A Hero's Tail,"November 3, 2004",64,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Onimusha Tactics,"November 11, 2003",64,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Go Vacation,"October 11, 2011",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Atari Classics Evolved,"December 19, 2007",64,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Conduit 2,"April 19, 2011",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Defiance,"April 2, 2013",64,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Battles of Prince of Persia,"December 6, 2005",64,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fallout: Brotherhood of Steel,"January 14, 2004",64,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Silent Scope 2: Dark Silhouette,"September 18, 2001",64,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Harry Potter and the Half-Blood Prince,"June 30, 2009",64,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Metroid Prime: Federation Force,"August 19, 2016",64,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Worms: A Space Oddity,"March 18, 2008",64,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Tokyo Twilight Ghost Hunters,"March 10, 2015",64,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apache: Air Assault,"November 19, 2010",64,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Phantasy Star Portable,"March 3, 2009",64,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Arcania: Gothic 4,"October 19, 2010",64,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Samurai Warriors: State of War,"March 7, 2006",64,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The Testament of Sherlock Holmes,"September 25, 2012",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Driver: San Francisco,"September 6, 2011",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Sonic Rivals,"November 16, 2006",64,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MySims Party,"March 10, 2009",64,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dog's Life,"September 14, 2004",64,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Alias,"April 5, 2004",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Aero Elite: Combat Academy,"March 10, 2003",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Egg Mania: Eggstreme Madness,"September 12, 2002",64,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Street Fighter EX3,"October 24, 2000",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Devil Kings,"October 12, 2005",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
F1 2014,"October 21, 2014",64,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Rubik's World,"November 4, 2008",64,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dynasty Warriors: Strikeforce,"February 16, 2010",64,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Crazy Taxi: Fare Wars,"August 7, 2007",64,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Need for Speed: The Run,"November 15, 2011",64,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Golf Club,"August 19, 2014",64,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Dynasty Warriors 7: Xtreme Legends,"November 15, 2011",64,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Time Hollow,"September 23, 2008",64,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pokemon XD: Gale of Darkness,"September 28, 2005",64,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Silent Hill: Downpour,"March 13, 2012",64,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Shaun Palmer's Pro Snowboarder,"November 13, 2001",64,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Scooby-Doo! Unmasked,"September 12, 2005",64,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Tony Hawk's American Sk8land,"October 18, 2005",64,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NFL Head Coach 09,"September 3, 2008",64,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Final Fantasy Crystal Chronicles: Echoes of Time,"March 24, 2009",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Borderlands 2,"May 6, 2014",64,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
King of Fighters: Maximum Impact,"October 12, 2004",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Legend of Spyro: Dawn of the Dragon,"October 21, 2008",64,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Operation Flashpoint: Elite,"November 8, 2005",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Puzzle Kingdoms,"May 4, 2009",64,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ys: The Ark of Napishtim,"February 28, 2006",64,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
F1 Race Stars,"November 13, 2012",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Shining Force EXA,"March 20, 2007",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Warhammer 40,000: Fire Warrior","November 17, 2003",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Enchanted Arms,"April 3, 2007",64,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Earth Defense Force 4.1: The Shadow of New Despair,"December 8, 2015",64,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kane & Lynch: Dead Men,"November 13, 2007",64,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fur Fighters: Viggo's Revenge,"June 3, 2001",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Project Sylpheed: Arc of Deception,"July 10, 2007",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Surf's Up,"May 30, 2007",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Prince of Persia: The Fallen King,"December 2, 2008",64,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Akiba's Trip: Undead & Undressed,"August 12, 2014",64,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
NBA Live 07,"September 25, 2006",64,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
LEGO Harry Potter: Years 5-7,"March 6, 2012",64,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
NBA Live 06,"November 16, 2005",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Warriors Orochi 3 Hyper,"November 18, 2012",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Fantastic 4,"June 27, 2005",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Alias,"April 5, 2004",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Freaky Flyers,"August 5, 2003",64,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Harry Potter and the Sorcerer's Stone,"November 15, 2001",64,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Flipnic: Ultimate Pinball,"July 13, 2005",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Star Trek: Legacy,"December 12, 2006",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Simpsons Game,"October 30, 2007",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Mario Sports Mix,"February 7, 2011",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
One Piece: Pirate Warriors,"September 25, 2012",64,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Unreal II: The Awakening,"February 10, 2004",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Prisoner of War,"August 26, 2002",64,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Fortress,"August 13, 2001",64,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Psycho-Pass: Mandatory Happiness,"September 13, 2016",64,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
We Cheer 2,"November 3, 2009",64,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Wild ARMs XF,"March 11, 2008",64,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Sonic Heroes,"January 27, 2004",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Egg Mania: Eggstreme Madness,"September 11, 2002",64,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Triple Play 2002,"March 18, 2002",64,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Harry Potter and the Sorcerer's Stone,"November 15, 2001",64,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Test Drive Off-Road Wide Open,"November 14, 2001",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4x4 Evolution,"February 26, 2001",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sid Meier's Pirates!,"September 28, 2010",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
SimCity,"March 5, 2013",64,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Musashi: Samurai Legend,"March 15, 2005",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Grand Ages: Medieval,"October 13, 2015",64,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Harry Potter and the Half-Blood Prince,"June 30, 2009",64,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Call of Duty: Roads to Victory,"March 13, 2007",64,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Van Helsing,"May 6, 2004",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Global Touring Challenge: Africa,"June 14, 2002",64,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Forever Kingdom,"January 21, 2002",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gradius III and IV,"November 13, 2000",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Micro Machines V4,"June 27, 2006",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Major League Baseball 2K9,"March 3, 2009",64,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BlazBlue: Continuum Shift II,"May 31, 2011",64,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Disgaea Infinite,"June 8, 2010",64,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Command & Conquer 4: Tiberian Twilight,"March 16, 2010",64,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Ghostbusters: The Video Game,"June 16, 2009",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Phantasy Star Universe,"October 25, 2006",64,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Armored Core: For Answer,"September 16, 2008",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
The Crew,"December 2, 2014",64,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Tiger Woods PGA Tour,"December 14, 2004",64,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Academy of Champions: Soccer,"November 3, 2009",64,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Batman Begins,"June 14, 2005",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Carve,"February 24, 2004",64,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ratchet & Clank: Full Frontal Assault,"November 27, 2012",64,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Yakuza: Dead Souls,"March 13, 2012",64,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Chaos Wars,"May 30, 2008",64,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Naruto Shippuden: Naruto vs. Sasuke,"November 12, 2010",64,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Intellivision Lives!,"November 20, 2003",64,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Worms: Open Warfare,"March 22, 2006",64,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TNA iMPACT!,"September 9, 2008",64,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
nail'd,"November 30, 2010",64,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Arc Rise Fantasia,"July 27, 2010",64,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Exit DS,"November 5, 2008",64,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thor: God of Thunder,"May 3, 2011",64,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cranium Kabookii,"December 4, 2007",64,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Star Trek: Tactical Assault,"November 14, 2006",64,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Avatar: The Last Airbender,"October 10, 2006",64,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hello Kitty: Roller Rescue,"August 16, 2005",64,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Wrath Unleashed,"February 10, 2004",64,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
RoadKill,"October 30, 2003",64,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Pro Rally,"November 11, 2002",64,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Superman: Shadow of Apokolips,"September 25, 2002",64,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dinotopia: The Timestone Pirates,"April 30, 2002",64,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wild Wild Racing,"October 25, 2000",64,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Adventures of Tintin: The Game,"December 6, 2011",63,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Harry Potter and the Order of the Phoenix,"June 25, 2007",63,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Earth Defense Force: Insect Armageddon,"July 1, 2011",63,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Incredibles: Rise of the Underminer,"November 1, 2005",63,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Suikoden IV,"January 11, 2005",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Supreme Ruler: Cold War,"July 19, 2011",63,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FIFA Street 2,"February 28, 2006",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Worms Forts: Under Siege,"March 15, 2005",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
World Poker Tour,"October 18, 2005",63,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Star Wars: The Force Unleashed II,"October 26, 2010",63,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Resident Evil 6,"March 29, 2016",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Godzilla: Save the Earth,"November 16, 2004",63,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FIFA Street 3,"February 18, 2008",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Finding Nemo,"May 9, 2003",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
X-Men: Next Dimension,"October 15, 2002",63,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Alpha Protocol,"June 1, 2010",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Spectrobes,"March 6, 2007",63,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DarkStar One: Broken Alliance,"July 13, 2010",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NBA 08,"October 12, 2007",63,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Major League Baseball 2K8,"March 3, 2008",63,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
NBA Live 07,"September 25, 2006",63,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Indiana Jones and the Staff of Kings,"June 9, 2009",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Eragon,"November 14, 2006",63,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Assassin's Creed: Bloodlines,"November 17, 2009",63,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Bounty Hounds,"September 13, 2006",63,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Super Monkey Ball: Touch & Roll,"February 21, 2006",63,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Battlestar Galactica,"November 19, 2003",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FIFA Street 3,"February 18, 2008",63,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Lord of the Rings: War in the North,"November 1, 2011",63,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sands of Destruction,"January 12, 2010",63,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Disney's Magical Quest 2 Starring Mickey and Minnie,"November 12, 2003",63,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mojo!,"August 26, 2003",63,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Enter the Matrix,"May 14, 2003",63,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Samurai Jack: The Amulet of Time,"March 30, 2003",63,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Barbarian,"June 27, 2002",63,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Namco Museum: Virtual Arcade,"November 4, 2008",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Personal Trainer: Math,"January 13, 2009",63,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WorldShift,"November 16, 2009",63,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Go! Sudoku,"March 21, 2006",63,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Split/Second,"November 15, 2010",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Wii Music,"October 20, 2008",63,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Lemony Snicket's A Series of Unfortunate Events,"November 10, 2004",63,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Viewtiful Joe: Red Hot Rumble,"March 22, 2006",63,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ReCore,"September 13, 2016",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
NBA 07,"September 25, 2006",63,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Con,"October 18, 2005",63,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Van Helsing,"May 6, 2004",63,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
SSX 3,"November 11, 2003",63,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rogue Ops,"October 28, 2003",63,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Black & Bruised,"January 26, 2003",63,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gun Metal,"July 30, 2002",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
NBA Hoopz,"February 26, 2001",63,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Silent Scope,"October 23, 2000",63,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Legend of Heroes II: Prophecy of the Moonlight Witch,"June 20, 2006",63,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Spider-Man: Web of Shadows,"October 21, 2008",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Imperium Romanum,"March 11, 2008",63,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Lost Planet 2,"October 15, 2010",63,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Spider-Man 3,"May 4, 2007",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Monsters vs. Aliens,"March 23, 2009",63,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Red Steel,"November 19, 2006",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
SBK: Snowboard Kids,"November 22, 2005",63,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SOCOM: U.S. Navy SEALs Confrontation,"October 14, 2008",63,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Blue Dragon: Awakened Shadow,"May 18, 2010",63,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Clive Barker's Jericho,"October 23, 2007",63,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Gothic 3,"November 14, 2006",63,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Pac-Man World 3,"November 15, 2005",63,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Cradle of Rome,"November 26, 2008",63,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ty the Tasmanian Tiger 2: Bush Rescue,"October 12, 2004",63,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Digimon Rumble Arena 2,"September 3, 2004",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Batman: Rise of Sin Tzu,"November 11, 2003",63,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Wallace & Gromit in Project Zoo,"October 14, 2003",63,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Furious Karting,"March 28, 2003",63,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tom Clancy's Ghost Recon,"December 1, 2002",63,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Afrika,"October 6, 2009",63,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
James Bond 007: Blood Stone,"November 2, 2010",63,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Front Mission Evolved,"September 28, 2010",63,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Monsters vs. Aliens,"March 24, 2009",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ATV Offroad Fury: Blazin' Trails,"April 19, 2005",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Raw Danger!,"June 19, 2007",63,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Grand Ages: Medieval,"September 25, 2015",63,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Stacked with Daniel Negreanu,"May 31, 2006",63,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tokyo Xtreme Racer 3,"November 18, 2003",63,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Altered Beast: Guardian of the Realms,"November 23, 2002",63,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Top Gun: Combat Zones,"October 21, 2001",63,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Weakest Link,"September 24, 2001",63,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
